Year,Month,Group,Sub Group,Description,Rural,Urban,Combined,,
2020,October,3,,Clothing and footwear,2.98,3.41,3.1,,
2020,November,3,,Clothing and footwear,3.17,3.74,3.36,,
2020,December,3,,Clothing and footwear,3.23,3.87,3.49,,
2021,January,3,,Clothing and footwear,3.55,4.21,3.82,,
2021,February,3,,Clothing and footwear,4.01,4.55,4.21,,
2021,March,3,,Clothing and footwear,4.2,4.81,4.41,,
2021,April,3,,Clothing and footwear,4.44,1.99,3.49,,
2021,May,3,,Clothing and footwear,7.38,2.19,5.32,,
2021,June,3,,Clothing and footwear,6.81,5.16,6.14,,
2021,July,3,,Clothing and footwear,7.13,5.21,6.39,,
2021,August,3,,Clothing and footwear,7.57,5.6,6.84,,
2021,September,3,,Clothing and footwear,7.81,6.14,7.22,,
2021,October,3,,Clothing and footwear,8.23,6.38,7.53,,
2021,November,3,,Clothing and footwear,8.64,6.75,7.94,,
2021,December,3,,Clothing and footwear,9.18,6.99,8.3,,
2022,January,3,,Clothing and footwear,9.65,7.42,8.78,,
2022,February,3,,Clothing and footwear,9.66,7.64,8.86,,
2022,March,3,,Clothing and footwear,10.2,8.06,9.4,,
2022,April,3,,Clothing and footwear,10.76,8.41,9.85,,
2022,May,3,,Clothing and footwear,8.81,8.89,8.85,,
2022,June,3,,Clothing and footwear,9.6,9.43,9.52,,
2022,July,3,,Clothing and footwear,9.92,9.71,9.85,,
2022,August,3,,Clothing and footwear,10.04,9.72,9.91,,
2022,September,3,,Clothing and footwear,10.41,9.91,10.17,,
2022,October,3,,Clothing and footwear,10.46,9.67,10.16,,
2022,November,3,,Clothing and footwear,10.07,9.39,9.83,,
2022,December,3,,Clothing and footwear,9.7,9.33,9.58,,
2023,January,3,,Clothing and footwear,9.21,8.88,9.08,,
2023,February,3,,Clothing and footwear,8.92,8.57,8.79,,
2023,March,3,,Clothing and footwear,8.28,8.07,8.18,,
2023,April,3,,Clothing and footwear,7.4,7.58,7.47,,
2023,May,3,,Clothing and footwear,6.59,6.85,6.64,,
2023,June,3,,Clothing and footwear,6.1,6.2,6.14,,
2023,July,3,,Clothing and footwear,5.61,5.63,5.64,,
2023,August,3,,Clothing and footwear,5.08,5.36,5.15,,
2023,September,3,,Clothing and footwear,4.44,4.74,4.56,,
2023,October,3,,Clothing and footwear,3.93,4.9,4.31,,
2023,November,3,,Clothing and footwear,3.64,4.41,3.9,,
2023,December,3,,Clothing and footwear,3.35,3.98,3.61,,
2024,January,3,,Clothing and footwear,3.18,3.68,3.37,,
2024,February,3,,Clothing and footwear,2.96,3.38,3.14,,
2024,March,3,,Clothing and footwear,2.9,3.14,2.97,,
2024,April,3,,Clothing and footwear,2.79,2.96,2.85,,
2024,May,3,,Clothing and footwear,2.57,3.01,2.74,,
2024,June,3,,Clothing and footwear,2.56,2.89,2.73,,
2024,July,3,,Clothing and footwear,2.5,2.94,2.67,,
2024,August,3,,Clothing and footwear,2.55,2.88,2.72,,
2024,September,3,,Clothing and footwear,2.54,2.92,2.71,,
2024,October,3,,Clothing and footwear,2.64,2.75,2.7,,
2024,November,3,,Clothing and footwear,2.74,2.74,2.75,,
2024,December,3,,Clothing and footwear,2.73,2.79,2.74,,
2025,January,3,,Clothing and footwear,2.62,2.73,2.68,,
2025,February,3,,Clothing and footwear,2.57,2.84,2.68,,
2025,March,3,,Clothing and footwear,2.51,2.83,2.62,,
2025,April,3,,Clothing and footwear,2.46,2.93,2.67,,
2025,May,3,,Clothing and footwear,2.55,2.82,2.67,,
2014,January,4,,Housing,,11.27,11.27,,
2014,February,4,,Housing,,12.05,12.05,,
2014,March,4,,Housing,,12.75,12.75,,
2014,April,4,,Housing,,13.33,13.33,,
2014,May,4,,Housing,,13.73,13.73,,
2014,June,4,,Housing,,6.85,6.85,,
2014,July,4,,Housing,,6.59,6.59,,
2014,August,4,,Housing,,6.06,6.06,,
2014,September,4,,Housing,,5.83,5.83,,
2014,October,4,,Housing,,5.61,5.61,,
2014,November,4,,Housing,,5.4,5.4,,
2014,December,4,,Housing,,5.24,5.24,,
2015,January,4,,Housing,,5.11,5.11,,
2015,February,4,,Housing,,4.98,4.98,,
2015,March,4,,Housing,,4.77,4.77,,
2015,April,4,,Housing,,4.65,4.65,,
2015,May,4,,Housing,,4.64,4.64,,
2015,June,4,,Housing,,4.48,4.48,,
2015,July,4,,Housing,,4.44,4.44,,
2015,August,4,,Housing,,4.68,4.68,,
2015,September,4,,Housing,,4.74,4.74,,
2015,October,4,,Housing,,4.88,4.88,,
2015,November,4,,Housing,,4.95,4.95,,
2015,December,4,,Housing,,5.06,5.06,,
2016,January,4,,Housing,,5.2,5.2,,
2016,February,4,,Housing,,5.33,5.33,,
2016,March,4,,Housing,,5.31,5.31,,
2016,April,4,,Housing,,5.37,5.37,,
2016,May,4,,Housing,,5.35,5.35,,
2016,June,4,,Housing,,5.46,5.46,,
2016,July,4,,Housing,,5.42,5.42,,
2016,August,4,,Housing,,5.29,5.29,,
2016,September,4,,Housing,,5.18,5.18,,
2016,October,4,,Housing,,5.15,5.15,,
2016,November,4,,Housing,,5.04,5.04,,
2016,December,4,,Housing,,4.98,4.98,,
2017,January,4,,Housing,,5.02,5.02,,
2017,February,4,,Housing,,4.9,4.9,,
2017,March,4,,Housing,,4.96,4.96,,
2017,April,4,,Housing,,4.86,4.86,,
2017,May,4,,Housing,,4.84,4.84,,
2017,June,4,,Housing,,4.7,4.7,,
2017,July,4,,Housing,,4.91,4.91,,
2017,August,4,,Housing,,5.58,5.58,,
2017,September,4,,Housing,,6.1,6.1,,
2017,October,4,,Housing,,6.68,6.68,,
2017,November,4,,Housing,,7.36,7.36,,
2017,December,4,,Housing,,8.25,8.25,,
2018,January,4,,Housing,,8.33,8.33,,
2018,February,4,,Housing,,8.28,8.28,,
2018,March,4,,Housing,,8.31,8.31,,
2018,April,4,,Housing,,8.5,8.5,,
2018,May,4,,Housing,,8.4,8.4,,
2018,June,4,,Housing,,8.45,8.45,,
2018,July,4,,Housing,,8.3,8.3,,
2018,August,4,,Housing,,7.59,7.59,,
2018,September,4,,Housing,,7.07,7.07,,
2018,October,4,,Housing,,6.55,6.55,,
2018,November,4,,Housing,,5.99,5.99,,
2018,December,4,,Housing,,5.32,5.32,,
2019,January,4,,Housing,,5.2,5.2,,
2019,February,4,,Housing,,5.1,5.1,,
2019,March,4,,Housing,,4.93,4.93,,
2019,April,4,,Housing,,4.76,4.76,,
2019,May,4,,Housing,,4.82,4.82,,
2019,June,4,,Housing,,4.84,4.84,,
2019,July,4,,Housing,,4.87,4.87,,
2019,August,4,,Housing,,4.84,4.84,,
2019,September,4,,Housing,,4.75,4.75,,
2019,October,4,,Housing,,4.58,4.58,,
2019,November,4,,Housing,,4.49,4.49,,
2019,December,4,,Housing,,4.3,4.3,,
2020,January,4,,Housing,,4.2,4.2,,
2020,February,4,,Housing,,4.24,4.24,,
2020,March,4,,Housing,,3.69,3.69,,
2020,June,4,,Housing,,3.55,3.55,,
2020,July,4,,Housing,,3.25,3.25,,
2020,August,4,,Housing,,3.1,3.1,,
2020,September,4,,Housing,,2.83,2.83,,
2020,October,4,,Housing,,3.27,3.27,,
2020,November,4,,Housing,,3.19,3.19,,
2020,December,4,,Housing,,3.21,3.21,,
2021,January,4,,Housing,,3.25,3.25,,
2021,February,4,,Housing,,3.23,3.23,,
2021,March,4,,Housing,,3.5,3.5,,
2021,April,4,,Housing,,3.73,3.73,,
2021,May,4,,Housing,,3.86,3.86,,
2021,June,4,,Housing,,3.75,3.75,,
2021,July,4,,Housing,,3.86,3.86,,
2021,August,4,,Housing,,3.9,3.9,,
2021,September,4,,Housing,,3.58,3.58,,
2021,October,4,,Housing,,3.54,3.54,,
2021,November,4,,Housing,,3.66,3.66,,
2021,December,4,,Housing,,3.61,3.61,,
2022,January,4,,Housing,,3.52,3.52,,
2022,February,4,,Housing,,3.57,3.57,,
2022,March,4,,Housing,,3.38,3.38,,
2022,April,4,,Housing,,3.47,3.47,,
2022,May,4,,Housing,,3.65,3.65,,
2022,June,4,,Housing,,3.93,3.93,,
2022,July,4,,Housing,,3.9,3.9,,
2022,August,4,,Housing,,4.06,4.06,,
2022,September,4,,Housing,,4.57,4.57,,
2022,October,4,,Housing,,4.65,4.65,,
2022,November,4,,Housing,,4.63,4.63,,
2022,December,4,,Housing,,4.47,4.47,,
2023,January,4,,Housing,,4.62,4.62,,
2023,February,4,,Housing,,4.83,4.83,,
2023,March,4,,Housing,,4.96,4.96,,
2023,April,4,,Housing,,4.91,4.91,,
2023,May,4,,Housing,,4.84,4.84,,
2023,June,4,,Housing,,4.56,4.56,,
2023,July,4,,Housing,,4.47,4.47,,
2023,August,4,,Housing,,4.38,4.38,,
2023,September,4,,Housing,,3.95,3.95,,
2023,October,4,,Housing,,3.8,3.8,,
2023,November,4,,Housing,,3.55,3.55,,
2023,December,4,,Housing,,3.63,3.63,,
2024,January,4,,Housing,,3.2,3.2,,
2024,February,4,,Housing,,2.88,2.88,,
2024,March,4,,Housing,,2.71,2.71,,
2024,April,4,,Housing,,2.68,2.68,,
2024,May,4,,Housing,,2.56,2.56,,
2024,June,4,,Housing,,2.69,2.69,,
2024,July,4,,Housing,,2.68,2.68,,
2024,August,4,,Housing,,2.66,2.66,,
2024,September,4,,Housing,,2.72,2.72,,
2024,October,4,,Housing,,2.81,2.81,,
2024,November,4,,Housing,,2.87,2.87,,
2024,December,4,,Housing,,2.71,2.71,,
2025,January,4,,Housing,,2.82,2.82,,
2025,February,4,,Housing,,2.91,2.91,,
2025,March,4,,Housing,,3.03,3.03,,
2025,April,4,,Housing,,3.06,3.06,,
2025,May,4,,Housing,,3.16,3.16,,
2014,January,5,,Fuel and light,7.11,5.31,6.35,,
2014,February,5,,Fuel and light,6.59,5.11,6.04,,
2014,March,5,,Fuel and light,6.88,4.62,6.03,,
2014,April,5,,Fuel and light,6.48,4.23,5.63,,
2014,May,5,,Fuel and light,5.49,3.64,4.75,,
2014,June,5,,Fuel and light,5.44,2.96,4.52,,
2014,July,5,,Fuel and light,5.3,2.76,4.3,,
2014,August,5,,Fuel and light,5,2.29,3.92,,
2014,September,5,,Fuel and light,4.23,2.1,3.44,,
2014,October,5,,Fuel and light,4.3,2.1,3.43,,
2014,November,5,,Fuel and light,4.17,2.36,3.49,,
2014,December,5,,Fuel and light,4.08,2.36,3.4,,
2015,January,5,,Fuel and light,4.78,2.16,3.83,,
2015,February,5,,Fuel and light,6.01,2.61,4.72,,
2015,March,5,,Fuel and light,6.35,3.16,5.16,,
2015,April,5,,Fuel and light,6.88,3.43,5.51,,
2015,May,5,,Fuel and light,7.5,3.42,5.96,,
2015,June,5,,Fuel and light,7.17,3.51,5.83,,
2015,July,5,,Fuel and light,6.68,3.32,5.44,,
2015,August,5,,Fuel and light,7.28,3.13,5.79,,
2015,September,5,,Fuel and light,6.82,2.95,5.34,,
2015,October,5,,Fuel and light,6.87,2.59,5.32,,
2015,November,5,,Fuel and light,7.08,2.22,5.28,,
2015,December,5,,Fuel and light,7.07,2.65,5.45,,
2016,January,5,,Fuel and light,6.59,3.09,5.32,,
2016,February,5,,Fuel and light,6.25,1.75,4.59,,
2016,March,5,,Fuel and light,5.31,0.35,3.47,,
2016,April,5,,Fuel and light,4.79,-0.09,3.03,,
2016,May,5,,Fuel and light,4.51,0.09,2.94,,
2016,June,5,,Fuel and light,4.4,0.35,2.92,,
2016,July,5,,Fuel and light,4.23,0.17,2.75,,
2016,August,5,,Fuel and light,4.28,-0.52,2.49,,
2016,September,5,,Fuel and light,4.85,-0.26,3.07,,
2016,October,5,,Fuel and light,4.34,0.26,2.9,,
2016,November,5,,Fuel and light,3.74,0.96,2.8,,
2016,December,5,,Fuel and light,5.01,1.55,3.77,,
2017,January,5,,Fuel and light,4.68,0.94,3.34,,
2017,February,5,,Fuel and light,4.47,2.76,3.9,,
2017,March,5,,Fuel and light,5.67,5.23,5.47,,
2017,April,5,,Fuel and light,6.3,5.93,6.13,,
2017,May,5,,Fuel and light,5.97,4.43,5.46,,
2017,June,5,,Fuel and light,5.31,3.03,4.46,,
2017,July,5,,Fuel and light,5.54,3.64,4.86,,
2017,August,5,,Fuel and light,5.65,3.66,5.02,,
2017,September,5,,Fuel and light,5.94,5.05,5.56,,
2017,October,5,,Fuel and light,6.39,6.42,6.36,,
2017,November,5,,Fuel and light,8.29,8.18,8.24,,
2017,December,5,,Fuel and light,8.03,7.64,7.9,,
2018,January,5,,Fuel and light,7.72,7.88,7.73,,
2018,February,5,,Fuel and light,6.91,6.8,6.88,,
2018,March,5,,Fuel and light,6.26,4.64,5.73,,
2018,April,5,,Fuel and light,6.52,2.64,5.16,,
2018,May,5,,Fuel and light,6.89,3.83,5.8,,
2018,June,5,,Fuel and light,7.64,6.3,7.22,,
2018,July,5,,Fuel and light,8.5,7.02,7.96,,
2018,August,5,,Fuel and light,8.28,9.17,8.55,,
2018,September,5,,Fuel and light,8.44,8.79,8.63,,
2018,October,5,,Fuel and light,8.4,8.81,8.55,,
2018,November,5,,Fuel and light,6.52,8.75,7.24,,
2018,December,5,,Fuel and light,4.49,4.42,4.47,,
2019,January,5,,Fuel and light,2.74,1.02,2.12,,
2019,February,5,,Fuel and light,2.04,-0.16,1.24,,
2019,March,5,,Fuel and light,2.66,1.9,2.34,,
2019,April,5,,Fuel and light,1.95,3.61,2.56,,
2019,May,5,,Fuel and light,1.8,3.77,2.48,,
2019,June,5,,Fuel and light,1.86,3.16,2.24,,
2019,July,5,,Fuel and light,0,-0.86,-0.29,,
2019,August,5,,Fuel and light,-0.88,-3.31,-1.7,,
2019,September,5,,Fuel and light,-1.41,-3.51,-2.18,,
2019,October,5,,Fuel and light,-1.34,-3.37,-2.02,,
2019,November,5,,Fuel and light,-1.26,-3.29,-1.93,,
2019,December,5,,Fuel and light,0.6,0.91,0.7,,
2020,January,5,,Fuel and light,2.87,5.05,3.66,,
2020,February,5,,Fuel and light,4.82,9.28,6.36,,
2020,March,5,,Fuel and light,4.78,9.78,6.59,,
2020,June,5,,Fuel and light,-1.96,5.06,0.5,,
2020,July,5,,Fuel and light,-0.68,8.9,2.66,,
2020,August,5,,Fuel and light,0,9.32,3.18,,
2020,September,5,,Fuel and light,-0.07,8.29,2.8,,
2020,October,5,,Fuel and light,-0.14,6.52,2.13,,
2020,November,5,,Fuel and light,0.2,4.31,1.62,,
2020,December,5,,Fuel and light,0.67,6.96,2.92,,
2021,January,5,,Fuel and light,1.66,7.85,3.87,,
2021,February,5,,Fuel and light,1.38,7.42,3.53,,
2021,March,5,,Fuel and light,1.69,9.48,4.43,,
2021,April,5,,Fuel and light,5.12,12.98,7.98,,
2021,May,5,,Fuel and light,10.45,14.17,11.86,,
2021,June,5,,Fuel and light,11.87,13.86,12.61,,
2021,July,5,,Fuel and light,11.45,14.03,12.38,,
2021,August,5,,Fuel and light,11.41,15.52,12.95,,
2021,September,5,,Fuel and light,11.51,17.29,13.63,,
2021,October,5,,Fuel and light,12.2,18.14,14.35,,
2021,November,5,,Fuel and light,11.16,17.19,13.35,,
2021,December,5,,Fuel and light,9.74,13.16,10.95,,
2022,January,5,,Fuel and light,8.44,10.91,9.32,,
2022,February,5,,Fuel and light,8.42,9.25,8.73,,
2022,March,5,,Fuel and light,8.27,6.27,7.52,,
2022,April,5,,Fuel and light,11.09,10.07,10.67,,
2022,May,5,,Fuel and light,8.41,11.58,9.54,,
2022,June,5,,Fuel and light,9.01,12.04,10.14,,
2022,July,5,,Fuel and light,10.52,13.82,11.76,,
2022,August,5,,Fuel and light,9.81,12.56,10.78,,
2022,September,5,,Fuel and light,9.77,11.44,10.39,,
2022,October,5,,Fuel and light,9.24,10.97,9.93,,
2022,November,5,,Fuel and light,10.04,11.57,10.62,,
2022,December,5,,Fuel and light,10.39,11.69,10.91,,
2023,January,5,,Fuel and light,10.49,11.45,10.84,,
2023,February,5,,Fuel and light,9.32,10.86,9.9,,
2023,March,5,,Fuel and light,7.4,11,8.79,,
2023,April,5,,Fuel and light,4.73,6.8,5.52,,
2023,May,5,,Fuel and light,4.11,5.71,4.7,,
2023,June,5,,Fuel and light,2.89,5.6,3.92,,
2023,July,5,,Fuel and light,3.29,4.4,3.67,,
2023,August,5,,Fuel and light,3.8,5.04,4.31,,
2023,September,5,,Fuel and light,1.06,-2.06,-0.11,,
2023,October,5,,Fuel and light,0.83,-2.39,-0.39,,
2023,November,5,,Fuel and light,0.27,-2.5,-0.77,,
2023,December,5,,Fuel and light,0.16,-2.82,-0.99,,
2024,January,5,,Fuel and light,0.49,-2.44,-0.6,,
2024,February,5,,Fuel and light,0.44,-2.82,-0.77,,
2024,March,5,,Fuel and light,-0.22,-8.32,-3.35,,
2024,April,5,,Fuel and light,-1.1,-8.84,-4.02,,
2024,May,5,,Fuel and light,-1.21,-7.69,-3.67,,
2024,June,5,,Fuel and light,-0.72,-8.34,-3.61,,
2024,July,5,,Fuel and light,-2.96,-9.55,-5.48,,
2024,August,5,,Fuel and light,-2.69,-9.39,-5.25,,
2024,September,5,,Fuel and light,-0.28,-3.19,-1.34,,
2024,October,5,,Fuel and light,-0.66,-3.41,-1.67,,
2024,November,5,,Fuel and light,-0.88,-3.53,-1.83,,
2024,December,5,,Fuel and light,-0.44,-2.85,-1.33,,
2025,January,5,,Fuel and light,-0.71,-2.9,-1.49,,
2025,February,5,,Fuel and light,-0.54,-2.62,-1.33,,
2025,March,5,,Fuel and light,0.94,2.27,1.42,,
2025,April,5,,Fuel and light,2.12,4.4,2.92,,
2025,May,5,,Fuel and light,2.5,3.31,2.78,,
2014,January,6,6.1.01,Household goods and services,7.44,6.77,7.16,,
2014,February,6,6.1.01,Household goods and services,7.32,7.03,7.22,,
2014,March,6,6.1.01,Household goods and services,7.39,6.91,7.2,,
2014,April,6,6.1.01,Household goods and services,7.16,6.48,6.87,,
2014,May,6,6.1.01,Household goods and services,6.84,6.54,6.74,,
2014,June,6,6.1.01,Household goods and services,6.88,6.13,6.51,,
2014,July,6,6.1.01,Household goods and services,6.56,6.29,6.47,,
2014,August,6,6.1.01,Household goods and services,6.62,6.07,6.35,,
2014,September,6,6.1.01,Household goods and services,6.48,5.38,5.93,,
2014,October,6,6.1.01,Household goods and services,6.43,5.08,5.8,,
2014,November,6,6.1.01,Household goods and services,6.11,4.96,5.58,,
2014,December,6,6.1.01,Household goods and services,5.44,4.94,5.19,,
2015,January,6,6.1.01,Household goods and services,5.6,4.74,5.16,,
2015,February,6,6.1.01,Household goods and services,5.93,4.53,5.23,,
2015,March,6,6.1.01,Household goods and services,6,4.42,5.3,,
2015,April,6,6.1.01,Household goods and services,6.33,4.41,5.37,,
2015,May,6,6.1.01,Household goods and services,6.49,4.03,5.35,,
2015,June,6,6.1.01,Household goods and services,6.88,4.29,5.67,,
2015,July,6,6.1.01,Household goods and services,6.59,4,5.3,,
2015,August,6,6.1.01,Household goods and services,6.73,4.08,5.54,,
2015,September,6,6.1.01,Household goods and services,6.68,4.24,5.6,,
2015,October,6,6.1.01,Household goods and services,6.47,4.23,5.4,,
2015,November,6,6.1.01,Household goods and services,6.35,3.95,5.2,,
2015,December,6,6.1.01,Household goods and services,6.6,3.6,5.19,,
2016,January,6,6.1.01,Household goods and services,6.48,3.75,5.17,,
2016,February,6,6.1.01,Household goods and services,6.27,3.48,4.97,,
2016,March,6,6.1.01,Household goods and services,6.24,3.64,4.95,,
2016,April,6,6.1.01,Household goods and services,5.87,3.72,4.85,,
2016,May,6,6.1.01,Household goods and services,5.76,3.79,4.83,,
2016,June,6,6.1.01,Household goods and services,5.29,3.36,4.38,,
2016,July,6,6.1.01,Household goods and services,5.69,3.35,4.62,,
2016,August,6,6.1.01,Household goods and services,5.58,3.25,4.43,,
2016,September,6,6.1.01,Household goods and services,5.3,3.24,4.32,,
2016,October,6,6.1.01,Household goods and services,5.36,3.15,4.39,,
2016,November,6,6.1.01,Household goods and services,5.18,3.06,4.21,,
2016,December,6,6.1.01,Household goods and services,5.48,3.31,4.53,,
2017,January,6,6.1.01,Household goods and services,5.21,2.88,4.19,,
2017,February,6,6.1.01,Household goods and services,5.11,2.87,4.09,,
2017,March,6,6.1.01,Household goods and services,5.01,2.7,4,,
2017,April,6,6.1.01,Household goods and services,4.92,2.61,3.9,,
2017,May,6,6.1.01,Household goods and services,4.98,2.68,3.89,,
2017,June,6,6.1.01,Household goods and services,4.56,2.92,3.8,,
2017,July,6,6.1.01,Household goods and services,4.69,3,3.94,,
2017,August,6,6.1.01,Household goods and services,5.13,3.07,4.24,,
2017,September,6,6.1.01,Household goods and services,5.19,3.06,4.22,,
2017,October,6,6.1.01,Household goods and services,5.01,3.05,4.05,,
2017,November,6,6.1.01,Household goods and services,5.53,3.29,4.51,,
2017,December,6,6.1.01,Household goods and services,4.97,3.44,4.26,,
2018,January,6,6.1.01,Household goods and services,4.95,3.52,4.25,,
2018,February,6,6.1.01,Household goods and services,4.72,3.67,4.24,,
2018,March,6,6.1.01,Household goods and services,4.33,4.14,4.23,,
2018,April,6,6.1.01,Household goods and services,4.91,4.6,4.75,,
2018,May,6,6.1.01,Household goods and services,5.11,4.74,4.97,,
2018,June,6,6.1.01,Household goods and services,5.18,4.97,5.11,,
2018,July,6,6.1.01,Household goods and services,5.14,5.03,5.08,,
2018,August,6,6.1.01,Household goods and services,4.73,5.25,4.97,,
2018,September,6,6.1.01,Household goods and services,4.42,5.31,4.8,,
2018,October,6,6.1.01,Household goods and services,6.58,5.3,5.99,,
2018,November,6,6.1.01,Household goods and services,6.17,5.43,5.8,,
2018,December,6,6.1.01,Household goods and services,7.17,5.34,6.31,,
2019,January,6,6.1.01,Household goods and services,7.37,5.25,6.45,,
2019,February,6,6.1.01,Household goods and services,7.29,5.16,6.29,,
2019,March,6,6.1.01,Household goods and services,7.22,4.59,6.05,,
2019,April,6,6.1.01,Household goods and services,6.03,3.87,5.05,,
2019,May,6,6.1.01,Household goods and services,5.43,3.55,4.59,,
2019,June,6,6.1.01,Household goods and services,5.2,3.23,4.28,,
2019,July,6,6.1.01,Household goods and services,4.82,3.07,4.04,,
2019,August,6,6.1.01,Household goods and services,4.45,2.75,3.66,,
2019,September,6,6.1.01,Household goods and services,4.38,2.52,3.51,,
2019,October,6,6.1.01,Household goods and services,2.1,2.66,2.4,,
2019,November,6,6.1.01,Household goods and services,1.96,2.43,2.18,,
2019,December,6,6.1.01,Household goods and services,1.14,2.64,1.82,,
2020,January,6,6.1.01,Household goods and services,1.07,2.79,1.81,,
2020,February,6,6.1.01,Household goods and services,1.13,2.78,1.88,,
2020,March,6,6.1.01,Household goods and services,1,2.92,1.81,,
2020,June,6,6.1.01,Household goods and services,1.4,2.18,1.81,,
2020,July,6,6.1.01,Household goods and services,1.27,4.94,2.91,,
2020,August,6,6.1.01,Household goods and services,0.93,5.29,2.91,,
2020,September,6,6.1.01,Household goods and services,1.13,4.92,2.84,,
2020,October,6,6.1.01,Household goods and services,1.46,4.61,2.9,,
2020,November,6,6.1.01,Household goods and services,1.66,4.6,3.03,,
2020,December,6,6.1.01,Household goods and services,1.79,4.22,2.88,,
2021,January,6,6.1.01,Household goods and services,1.71,4.21,2.87,,
2021,February,6,6.1.01,Household goods and services,1.98,4.34,3.07,,
2021,March,6,6.1.01,Household goods and services,2.18,4.55,3.28,,
2021,April,6,6.1.01,Household goods and services,2.3,1.44,1.95,,
2021,May,6,6.1.01,Household goods and services,4.4,2.88,3.69,,
2021,June,6,6.1.01,Household goods and services,4.94,6.7,5.74,,
2021,July,6,6.1.01,Household goods and services,5.53,4.29,4.99,,
2021,August,6,6.1.01,Household goods and services,6.13,4.61,5.38,,
2021,September,6,6.1.01,Household goods and services,6.12,5.65,5.92,,
2021,October,6,6.1.01,Household goods and services,6.02,6.34,6.17,,
2021,November,6,6.1.01,Household goods and services,6.19,6.67,6.41,,
2021,December,6,6.1.01,Household goods and services,6.5,7.07,6.8,,
2022,January,6,6.1.01,Household goods and services,6.87,7.4,7.11,,
2022,February,6,6.1.01,Household goods and services,7.04,7.44,7.22,,
2022,March,6,6.1.01,Household goods and services,7.56,7.74,7.67,,
2022,April,6,6.1.01,Household goods and services,7.85,8.27,8.04,,
2022,May,6,6.1.01,Household goods and services,6.36,7.33,6.79,,
2022,June,6,6.1.01,Household goods and services,6.97,8.21,7.49,,
2022,July,6,6.1.01,Household goods and services,6.86,8.23,7.45,,
2022,August,6,6.1.01,Household goods and services,7.09,7.96,7.53,,
2022,September,6,6.1.01,Household goods and services,7.63,7.63,7.62,,
2022,October,6,6.1.01,Household goods and services,7.65,7.58,7.58,,
2022,November,6,6.1.01,Household goods and services,7.73,7.54,7.6,,
2022,December,6,6.1.01,Household goods and services,7.63,7.24,7.43,,
2023,January,6,6.1.01,Household goods and services,7.46,7.14,7.32,,
2023,February,6,6.1.01,Household goods and services,7.42,7.24,7.35,,
2023,March,6,6.1.01,Household goods and services,7.27,6.68,7,,
2023,April,6,6.1.01,Household goods and services,6.8,6.13,6.46,,
2023,May,6,6.1.01,Household goods and services,6.45,5.59,6.05,,
2023,June,6,6.1.01,Household goods and services,5.93,5.12,5.59,,
2023,July,6,6.1.01,Household goods and services,5.6,4.72,5.2,,
2023,August,6,6.1.01,Household goods and services,5.22,4.32,4.81,,
2023,September,6,6.1.01,Household goods and services,4.44,4.06,4.31,,
2023,October,6,6.1.01,Household goods and services,4.19,3.55,3.93,,
2023,November,6,6.1.01,Household goods and services,3.7,3.24,3.5,,
2023,December,6,6.1.01,Household goods and services,3.46,3.23,3.37,,
2024,January,6,6.1.01,Household goods and services,3.22,2.98,3.07,,
2024,February,6,6.1.01,Household goods and services,2.98,2.67,2.82,,
2024,March,6,6.1.01,Household goods and services,2.63,2.84,2.7,,
2024,April,6,6.1.01,Household goods and services,2.62,2.83,2.75,,
2024,May,6,6.1.01,Household goods and services,2.28,2.76,2.51,,
2024,June,6,6.1.01,Household goods and services,2.05,2.82,2.39,,
2024,July,6,6.1.01,Household goods and services,1.88,2.81,2.33,,
2024,August,6,6.1.01,Household goods and services,1.99,2.98,2.43,,
2024,September,6,6.1.01,Household goods and services,2.15,3.09,2.55,,
2024,October,6,6.1.01,Household goods and services,2.26,3.2,2.65,,
2024,November,6,6.1.01,Household goods and services,2.42,3.31,2.82,,
2024,December,6,6.1.01,Household goods and services,2.47,3.24,2.81,,
2025,January,6,6.1.01,Household goods and services,2.41,3.35,2.86,,
2025,February,6,6.1.01,Household goods and services,2.4,3.35,2.8,,
2025,March,6,6.1.01,Household goods and services,2.24,3.22,2.68,,
2025,April,6,6.1.01,Household goods and services,2.07,3.1,2.51,,
